family	id	symbol	redmcsb_files	semantic_owner	classification	status
L	4560	L4560_ui_BitMask	PORTRAIT.C	F7252_ConvertBitmapToAtariSTPlanar	function_local_storage	no_standalone_port
L	4561	L4561_ai_Box	CEDT017.C	F7257_ClearScreen	function_local_storage	no_standalone_port
L	4562	L4562_ai_Box	CEDT017.C	F7258_DrawScreenPixel	function_local_storage	no_standalone_port
L	4563	L4563_l_	CEDT017.C	F7261_ClearBitmap	function_local_storage	no_standalone_port
L	4564	L4564_pc_	CEDT023.C	F7288_	function_local_storage	no_standalone_port
L	4565	L4565_ui_	CEDT023.C	F7288_	function_local_storage	no_standalone_port
L	4566	L4566_i_Result	CEDT023.C	F7288_	function_local_storage	no_standalone_port
L	4567	L4567_i_	CEDT023.C	F7289_	function_local_storage	no_standalone_port
L	4568	L4568_ps_	CEDT023.C	F7290_	function_local_storage	no_standalone_port
L	4569	L4569_pc_	CEDT023.C	F7290_	function_local_storage	no_standalone_port
L	4570	L4570_l_	CEDT023.C	F7290_	function_local_storage	no_standalone_port
L	4571	L4571_i_Result	CEDT023.C	F7290_	function_local_storage	no_standalone_port
L	4572	L4572_ps_	CEDT023.C	F7291_	function_local_storage	no_standalone_port
L	4573	L4573_i_Result	CEDT023.C	F7291_	function_local_storage	no_standalone_port
L	4574	L4574_ps_	CEDT023.C	F7292_SubstituteStringInFileName	function_local_storage	no_standalone_port
L	4575	L4575_ac_OutputFileName	CEDT023.C	F7292_SubstituteStringInFileName	function_local_storage	no_standalone_port
L	4576	L4576_i_Result	CEDT023.C	F7292_SubstituteStringInFileName	function_local_storage	no_standalone_port
L	4577	L4577_l_	CEDT023.C	F7293_	function_local_storage	no_standalone_port
L	4578	L4578_c_	CEDT023.C	F7293_	function_local_storage	no_standalone_port
L	4579	L4579_ps_	CEDT023.C	F7293_	function_local_storage	no_standalone_port
L	4580	L4580_i_DriveAddress	CEDT023.C	F7293_	function_local_storage	no_standalone_port
L	4581	L4581_ps_	CEDT023.C	F7294_	function_local_storage	no_standalone_port
L	4582	L4582_B_	CEDT023.C	F7294_	function_local_storage	no_standalone_port
L	4583	L4583_ps_	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4584	L4584_i_	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4585	L4585_i_	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4586	L4586_ps_	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4587	L4587_i_Result	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4588	L4588_ui_	CEDT023.C	F7295_	function_local_storage	no_standalone_port
L	4589	L4589_i_Result	CEDT023.C	F7282__TryOpenFile	function_local_storage	no_standalone_port
L	4590	L4590_ps_	CEDT023.C	F7296_OpenFile	function_local_storage	no_standalone_port
L	4591	L4591_i_Result	CEDT023.C	F7296_OpenFile	function_local_storage	no_standalone_port
L	4592	L4592_i_	CEDT023.C	F7296_OpenFile	function_local_storage	no_standalone_port
L	4593	L4593_ps_	CEDT023.C	F7283__CreateFile	function_local_storage	no_standalone_port
L	4594	L4594_i_Result	CEDT023.C	F7283__CreateFile	function_local_storage	no_standalone_port
L	4595	L4595_i_	CEDT023.C	F7283__CreateFile	function_local_storage	no_standalone_port
L	4596	L4596_ps_	CEDT023.C	F7297_CloseFile	function_local_storage	no_standalone_port
L	4597	L4597_i_Result	CEDT023.C	F7297_CloseFile	function_local_storage	no_standalone_port
L	4598	L4598_ps_	CEDT023.C	F7298_GetFileSize	function_local_storage	no_standalone_port
L	4599	L4599_i_Result	CEDT023.C	F7298_GetFileSize	function_local_storage	no_standalone_port
L	4600	L4600_ps_	CEDT023.C	F7299_FSeek_FromCurrent_Unreferenced	function_local_storage	no_standalone_port
L	4601	L4601_i_Result	CEDT023.C	F7299_FSeek_FromCurrent_Unreferenced	function_local_storage	no_standalone_port
L	4602	L4602_ps_	CEDT023.C	F7300_Fseek	function_local_storage	no_standalone_port
L	4603	L4603_i_Result	CEDT023.C	F7300_Fseek	function_local_storage	no_standalone_port
L	4604	L4604_ps_	CEDT023.C	F7286__Fread	function_local_storage	no_standalone_port
L	4605	L4605_i_Result	CEDT023.C	F7286__Fread	function_local_storage	no_standalone_port
L	4606	L4606_ps_	CEDT023.C	F7301_Fwrite	function_local_storage	no_standalone_port
L	4607	L4607_l_	CEDT023.C	F7301_Fwrite	function_local_storage	no_standalone_port
L	4608	L4608_i_Result	CEDT023.C	F7301_Fwrite	function_local_storage	no_standalone_port
L	4609	L4609_ps_	CEDT023.C	F7302_	function_local_storage	no_standalone_port
L	4610	L4610_i_Result	CEDT023.C	F7302_	function_local_storage	no_standalone_port
L	4611	L4611_ps_	CEDT023.C	F7303_Fdelete	function_local_storage	no_standalone_port
L	4612	L4612_i_Result	CEDT023.C	F7303_Fdelete	function_local_storage	no_standalone_port
L	4613	L4613_ps_	CEDT023.C	F7304_Frename_Unreferenced	function_local_storage	no_standalone_port
L	4614	L4614_ps_	CEDT023.C	F7304_Frename_Unreferenced	function_local_storage	no_standalone_port
L	4615	L4615_i_Result	CEDT023.C	F7304_Frename_Unreferenced	function_local_storage	no_standalone_port
L	4616	L4616_ps_	CEDT023.C	F7305_	function_local_storage	no_standalone_port
L	4617	L4617_c_	CEDT023.C	F7305_	function_local_storage	no_standalone_port
L	4618	L4618_pc_	CEDT023.C	F7306_	function_local_storage	no_standalone_port
L	4619	L4619_ps_	CEDT023.C	F7306_	function_local_storage	no_standalone_port
L	4620	L4620_ac_	CEDT023.C	F7306_	function_local_storage	no_standalone_port
L	4621	L4621_ui_	CEDT023.C	F7306_	function_local_storage	no_standalone_port
L	4622	L4622_ui_	CEDT023.C	F7306_	function_local_storage	no_standalone_port
L	4623	L4623_ps_	CEDT023.C	F7307_GetDrivePath	function_local_storage	no_standalone_port
L	4624	L4624_i_Result	CEDT023.C	F7307_GetDrivePath	function_local_storage	no_standalone_port
L	4625	L4625_ps_	CEDTINC2.C	F7309_	function_local_storage	no_standalone_port
L	4626	L4626_i_	CEDTINC2.C	F7309_	function_local_storage	no_standalone_port
L	4627	L4627_ui_	CEDTINC2.C	F7310_Unreferenced	function_local_storage	no_standalone_port
L	4628	L4628_i_	CEDTINC2.C	F7310_Unreferenced	function_local_storage	no_standalone_port
L	4629	L4629_ui_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4630	L4630_i_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4631	L4631_i_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4632	L4632_uc_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4633	L4633_i_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4634	L4634_i_	CEDTINC2.C	F7311_	function_local_storage	no_standalone_port
L	4635	L4635_uc_	CEDTINC2.C	F7313_GetDriveIndex	function_local_storage	no_standalone_port
L	4636	L4636_ps_	CEDTINC2.C	F7313_GetDriveIndex	function_local_storage	no_standalone_port
L	4637	L4637_i_	CEDTINC2.C	F7313_GetDriveIndex	function_local_storage	no_standalone_port
L	4638	L4638_i_	CEDTINC1.C	F7314_FindFirst	function_local_storage	no_standalone_port
L	4639	L4639_i_	CEDTINC1.C	F7315_FindNext	function_local_storage	no_standalone_port
L	4640	L4640_i_	CEDTINC1.C	F7316_GetFileNamesArray	function_local_storage	no_standalone_port
L	4641	L4641_i_	CEDTINCF.C;CEDTINC1.C	F7316_GetFileNamesArray	function_local_storage	no_standalone_port
L	4642	L4642_i_	CEDTINCF.C	F7316_GetFileNamesArray	function_local_storage	no_standalone_port
L	4643	L4643_ac_	CEDTINCF.C;CEDTINC1.C	F7316_GetFileNamesArray	function_local_storage	no_standalone_port
