symbol	family	source_file	line	firestaff_mapping	status
lpoke	SKULLWIN	SKULLWIN/emu.cpp	16		MISSING
byte_at	SKULLWIN	SKULLWIN/emu.cpp	20	include/dm2_v1_projectile_step_pc34_compat.h:56	UNCERTAIN
ubyte_at	SKULLWIN	SKULLWIN/emu.cpp	21		MISSING
word_at	SKULLWIN	SKULLWIN/emu.cpp	22		MISSING
uword_at	SKULLWIN	SKULLWIN/emu.cpp	23		MISSING
long_at	SKULLWIN	SKULLWIN/emu.cpp	24		MISSING
pointer_at	SKULLWIN	SKULLWIN/emu.cpp	26		MISSING
mov8	SKULLWIN	SKULLWIN/emu.cpp	33	include/dm2_v1_projectile_step_pc34_compat.h:58	UNCERTAIN
mov16	SKULLWIN	SKULLWIN/emu.cpp	34		MISSING
mov32	SKULLWIN	SKULLWIN/emu.cpp	35		MISSING
movp	SKULLWIN	SKULLWIN/emu.cpp	36		MISSING
put8	SKULLWIN	SKULLWIN/emu.cpp	38		MISSING
put16	SKULLWIN	SKULLWIN/emu.cpp	39		MISSING
inc8	SKULLWIN	SKULLWIN/emu.cpp	41		MISSING
inc16	SKULLWIN	SKULLWIN/emu.cpp	42		MISSING
dec8	SKULLWIN	SKULLWIN/emu.cpp	44		MISSING
dec16	SKULLWIN	SKULLWIN/emu.cpp	45		MISSING
add8	SKULLWIN	SKULLWIN/emu.cpp	47		MISSING
add16	SKULLWIN	SKULLWIN/emu.cpp	48		MISSING
add32	SKULLWIN	SKULLWIN/emu.cpp	49		MISSING
sub8	SKULLWIN	SKULLWIN/emu.cpp	51		MISSING
sub16	SKULLWIN	SKULLWIN/emu.cpp	52		MISSING
and8	SKULLWIN	SKULLWIN/emu.cpp	54		MISSING
and16	SKULLWIN	SKULLWIN/emu.cpp	55		MISSING
or8	SKULLWIN	SKULLWIN/emu.cpp	57		MISSING
or16	SKULLWIN	SKULLWIN/emu.cpp	58		MISSING
or32	SKULLWIN	SKULLWIN/emu.cpp	59		MISSING
jz_test8	SKULLWIN	SKULLWIN/emu.cpp	61		MISSING
jz_test16	SKULLWIN	SKULLWIN/emu.cpp	62		MISSING
jnz_test8	SKULLWIN	SKULLWIN/emu.cpp	64		MISSING
jnz_test16	SKULLWIN	SKULLWIN/emu.cpp	65		MISSING
_ar8	SKULLWIN	SKULLWIN/emu.cpp	72		MISSING
_lr16	SKULLWIN	SKULLWIN/emu.cpp	78		MISSING
shr16	SKULLWIN	SKULLWIN/emu.cpp	84		MISSING
sar8	SKULLWIN	SKULLWIN/emu.cpp	86		MISSING
lrshift6e	SKULLWIN	SKULLWIN/emu.cpp	88		MISSING
init	SKULLWIN	SKULLWIN/fileio.cpp	21	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
SYS_gettransferadress	SKULLWIN	SKULLWIN/fileio.cpp	30		MISSING
SYS_createfile	SKULLWIN	SKULLWIN/fileio.cpp	50		MISSING
SYS_openfile	SKULLWIN	SKULLWIN/fileio.cpp	92		MISSING
SYS_closefile	SKULLWIN	SKULLWIN/fileio.cpp	139		MISSING
SYS_readfile	SKULLWIN	SKULLWIN/fileio.cpp	153		MISSING
SYS_writefile	SKULLWIN	SKULLWIN/fileio.cpp	180		MISSING
SYS_deletefile	SKULLWIN	SKULLWIN/fileio.cpp	204		MISSING
SYS_fileseek	SKULLWIN	SKULLWIN/fileio.cpp	219		MISSING
SYS_renamefile	SKULLWIN	SKULLWIN/fileio.cpp	247		MISSING
SYS_getdeviceinfo	SKULLWIN	SKULLWIN/fileio.cpp	266		MISSING
DM2_WATCOM_GETDEVICEINFO	SKULLWIN	SKULLWIN/fileio.cpp	319		MISSING
DM2_WATCOM_CHECKDEVICE	SKULLWIN	SKULLWIN/fileio.cpp	325		MISSING
DM2_WATCOM_SETDEVICESTATE	SKULLWIN	SKULLWIN/fileio.cpp	341		MISSING
DM2_WATCOM_CREATE_OR_OPEN_FILE	SKULLWIN	SKULLWIN/fileio.cpp	350		MISSING
DM2_FILE_OPEN	SKULLWIN	SKULLWIN/fileio.cpp	431		MISSING
DM2_FILE_CREATE	SKULLWIN	SKULLWIN/fileio.cpp	437		MISSING
DM2_WATCOM_FILESEEK	SKULLWIN	SKULLWIN/fileio.cpp	443		MISSING
DM2_FILE_SEEK	SKULLWIN	SKULLWIN/fileio.cpp	455		MISSING
DM2_GET_FILE_SIZE	SKULLWIN	SKULLWIN/fileio.cpp	461		MISSING
DM2_WATCOM_READFILE	SKULLWIN	SKULLWIN/fileio.cpp	472		MISSING
DM2_FILE_READ	SKULLWIN	SKULLWIN/fileio.cpp	533		MISSING
WATCOM_WRITEFILE	SKULLWIN	SKULLWIN/fileio.cpp	552		MISSING
DM2_FILE_WRITE	SKULLWIN	SKULLWIN/fileio.cpp	688		MISSING
DM2_FILE_DELETE	SKULLWIN	SKULLWIN/fileio.cpp	707		MISSING
DM2_FILE_RENAME	SKULLWIN	SKULLWIN/fileio.cpp	717		MISSING
DM2_FILE_CLOSE	SKULLWIN	SKULLWIN/fileio.cpp	726		MISSING
DM2_READ_BINARY	SKULLWIN	SKULLWIN/fileio.cpp	738		MISSING
driver_timerint_T1	SKULLWIN	SKULLWIN/ints.cpp	14		MISSING
cleanup	SKULLWIN	SKULLWIN/main.cpp	109	include/dm2_v1_world_model.h:196	UNCERTAIN
thread_func	SKULLWIN	SKULLWIN/main.cpp	152		MISSING
ProcessArgs	SKULLWIN	SKULLWIN/main.cpp	240		MISSING
main	SKULLWIN	SKULLWIN/main.cpp	313	src/dm2/dm2_v1_viewport_renderer.c:1184	UNCERTAIN
R_D2C	SKULLWIN	SKULLWIN/map.cpp	1		MISSING
DM2_WATCOM_ERRHANDLING	SKULLWIN	SKULLWIN/startend.cpp	60		MISSING
DM2_WATCOM_MARK_ERROR	SKULLWIN	SKULLWIN/startend.cpp	94		MISSING
DM2_1031_096a	SKULLWIN	SKULLWIN/startend.cpp	101		MISSING
DM2_PREPARE_EXIT	SKULLWIN	SKULLWIN/startend.cpp	113		MISSING
WATCOM_PRE_EXIT	SKULLWIN	SKULLWIN/startend.cpp	127		MISSING
SYS_exit	SKULLWIN	SKULLWIN/startend.cpp	156		MISSING
DM2_FIRE_EXIT	SKULLWIN	SKULLWIN/startend.cpp	170		MISSING
DM2_FIRE_SHUTDOWN	SKULLWIN	SKULLWIN/startend.cpp	178		MISSING
R_C470	SKULLWIN	SKULLWIN/startend.cpp	185		MISSING
DM2_2481_0002	SKULLWIN	SKULLWIN/startend.cpp	207		MISSING
DM2_SHOW_MENU_SCREEN	SKULLWIN	SKULLWIN/startend.cpp	238	include/dm2_v1_startup_menu.h:231	UNCERTAIN
DM2_LOAD_RECTS_AND_COMPRESS	SKULLWIN	SKULLWIN/startend.cpp	326		MISSING
DM2_098d_1208	SKULLWIN	SKULLWIN/startend.cpp	359		MISSING
R_D2C	SKULLWIN	SKULLWIN/startend.cpp	365		MISSING
DM2_38c8_00c8	SKULLWIN	SKULLWIN/startend.cpp	377		MISSING
DM2_3929_07e1	SKULLWIN	SKULLWIN/startend.cpp	385		MISSING
DM2_3929_0e16	SKULLWIN	SKULLWIN/startend.cpp	417		MISSING
DM2_2405_0009	SKULLWIN	SKULLWIN/startend.cpp	460		MISSING
DM2_1c9a_3c30	SKULLWIN	SKULLWIN/startend.cpp	466		MISSING
DM2_INIT	SKULLWIN	SKULLWIN/startend.cpp	508	include/dm2_v1_new_game.h:95	UNCERTAIN
DM2_GLOBAL_UPDATE_UNKNOW1	SKULLWIN	SKULLWIN/startend.cpp	571		MISSING
DM2_2759_12e6	SKULLWIN	SKULLWIN/startend.cpp	598		MISSING
DM2_3929_086f	SKULLWIN	SKULLWIN/startend.cpp	720		MISSING
DM2_GAME_LOOP	SKULLWIN	SKULLWIN/startend.cpp	761		MISSING
DM2_MAIN	SKULLWIN	SKULLWIN/startend.cpp	977		MISSING
DM2_FIRE_BOOTSTRAP	SKULLWIN	SKULLWIN/startend.cpp	987		MISSING
DM2_WATCOM_STARTUP	SKULLWIN	SKULLWIN/startend.cpp	994		MISSING
DM2_RAISE_SYSERR	SKULLWIN	SKULLWIN/startend.cpp	1001		MISSING
DM2_RESET_CAII	SKULLWIN	SKULLWIN/startend.cpp	1033		MISSING
DM2_2f3f_0789	SKULLWIN	SKULLWIN/startend.cpp	1074		MISSING
DM2__INIT_GAME_38c8_03ad	SKULLWIN	SKULLWIN/startend.cpp	1171		MISSING
DM2_END_GAME	SKULLWIN	SKULLWIN/startend.cpp	1247		MISSING
DM2_SHOW_CREDITS	SKULLWIN	SKULLWIN/startend.cpp	1303		MISSING
bcon	SKULLWIN	SKULLWIN/types.cpp	3		MISSING
wcon	SKULLWIN	SKULLWIN/types.cpp	4		MISSING
lcon	SKULLWIN	SKULLWIN/types.cpp	5	include/dm2_v1_projectile_step_pc34_compat.h:56	UNCERTAIN
ubcon	SKULLWIN	SKULLWIN/types.cpp	6		MISSING
uwcon	SKULLWIN	SKULLWIN/types.cpp	7		MISSING
ulcon	SKULLWIN	SKULLWIN/types.cpp	8		MISSING
signedword	SKULLWIN	SKULLWIN/types.cpp	12		MISSING
signedlong	SKULLWIN	SKULLWIN/types.cpp	13		MISSING
unsignedword	SKULLWIN	SKULLWIN/types.cpp	15		MISSING
unsignedlong	SKULLWIN	SKULLWIN/types.cpp	16	include/dm2_v1_projectile_step_pc34_compat.h:55	UNCERTAIN
CUTX16	SKULLWIN	SKULLWIN/types.cpp	24		MISSING
CUTLX8	SKULLWIN	SKULLWIN/types.cpp	25		MISSING
CUTX8	SKULLWIN	SKULLWIN/types.cpp	28		MISSING
CUTUX8	SKULLWIN	SKULLWIN/types.cpp	29		MISSING
mkb	SKULLWIN	SKULLWIN/types.cpp	33		MISSING
mkub	SKULLWIN	SKULLWIN/types.cpp	34		MISSING
mkw	SKULLWIN	SKULLWIN/types.cpp	35		MISSING
mkuw	SKULLWIN	SKULLWIN/types.cpp	36		MISSING
mkl	SKULLWIN	SKULLWIN/types.cpp	37		MISSING
mkul	SKULLWIN	SKULLWIN/types.cpp	38		MISSING
SetX	SKULLWIN	SKULLWIN/types.cpp	44		MISSING
SetY	SKULLWIN	SKULLWIN/types.cpp	51		MISSING
SetMap	SKULLWIN	SKULLWIN/types.cpp	58		MISSING
DM2_unref_44c8_1e1a	SKULLWIN	SKULLWIN/unref.cpp	21		MISSING
DM2_unref_3929_0826	SKULLWIN	SKULLWIN/unref.cpp	26		MISSING
R_1FE74	SKULLWIN	SKULLWIN/unref.cpp	54		MISSING
R_2F5DE	SKULLWIN	SKULLWIN/unref.cpp	93		MISSING
R_3E39E	SKULLWIN	SKULLWIN/unref.cpp	118		MISSING
DM2_TRANSFER_PLAYER	SKULLWIN	SKULLWIN/unref.cpp	124		MISSING
DM2_1539	SKULLWIN	SKULLWIN/unref.cpp	166		MISSING
DM2_ABS	SKULLWIN	SKULLWIN/util.cpp	9		MISSING
DM2_BETWEEN_VALUE	SKULLWIN	SKULLWIN/util.cpp	14	include/dm2_v1_skproject_core.h:33	VERIFIED_SOURCE_MAPPING	DM2 v1 skproject core helper preserves v5 min/max/value clamp order and is covered by focused core helper test.
DM2_CALC_SQUARE_DISTANCE	SKULLWIN	SKULLWIN/util.cpp	23		MISSING
DM2_CALC_VECTOR_DIR	SKULLWIN	SKULLWIN/util.cpp	30		MISSING
DM2_CALC_VECTOR_W_DIR	SKULLWIN	SKULLWIN/util.cpp	48		MISSING
DM2_COMPUTE_POWER_4_WITHIN	SKULLWIN	SKULLWIN/util.cpp	60		MISSING
DM2_FILL_I16TABLE	SKULLWIN	SKULLWIN/util.cpp	78		MISSING
DM2_ATIMESB_RSHIFTC	SKULLWIN	SKULLWIN/util.cpp	85		MISSING
DM2_WAIT_SCREEN_REFRESH	SKULLWIN	SKULLWIN/util.cpp	90		MISSING
DM2_SLEEP_SEVERAL_TIME	SKULLWIN	SKULLWIN/util.cpp	114		MISSING
DM2_MIN	SKULLWIN	SKULLWIN/util.cpp	120		MISSING
DM2_MAX	SKULLWIN	SKULLWIN/util.cpp	127	src/dm2/dm2_v1_creature.c:448	UNCERTAIN
DM2_COPY_MEMORY	SKULLWIN	SKULLWIN/util.cpp	135		MISSING
DM2_4BYTES_TO_LONG	SKULLWIN	SKULLWIN/util.cpp	142		MISSING
DM2_ROTATE_5x5_POS	SKULLWIN	SKULLWIN/util.cpp	147		MISSING
sgn8	SKULLWIN	SKULLWIN/util.cpp	181		MISSING
jul_shl32	SKULLWIN	SKULLWIN/util.cpp	187		MISSING
init	SKULLWIN	SKULLWIN/xtypes.cpp	3	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
peek8	SKULLWIN	SKULLWIN/xtypes.cpp	18		MISSING
peek16	SKULLWIN	SKULLWIN/xtypes.cpp	19		MISSING
poke16	SKULLWIN	SKULLWIN/xtypes.cpp	20		MISSING
peek32	SKULLWIN	SKULLWIN/xtypes.cpp	21		MISSING
poke32	SKULLWIN	SKULLWIN/xtypes.cpp	22		MISSING
inc16	SKULLWIN	SKULLWIN/xtypes.cpp	27		MISSING
dec16	SKULLWIN	SKULLWIN/xtypes.cpp	28		MISSING
sub16	SKULLWIN	SKULLWIN/xtypes.cpp	29		MISSING
add16	SKULLWIN	SKULLWIN/xtypes.cpp	30		MISSING
shl16	SKULLWIN	SKULLWIN/xtypes.cpp	31		MISSING
sar16	SKULLWIN	SKULLWIN/xtypes.cpp	32		MISSING
getbyte1	SKULLWIN	SKULLWIN/xtypes.cpp	33		MISSING
and16	SKULLWIN	SKULLWIN/xtypes.cpp	34		MISSING
or16	SKULLWIN	SKULLWIN/xtypes.cpp	35		MISSING
xor16	SKULLWIN	SKULLWIN/xtypes.cpp	36		MISSING
inc32	SKULLWIN	SKULLWIN/xtypes.cpp	42		MISSING
shr16	SKULLWIN	SKULLWIN/xtypes.cpp	44		MISSING
dec32	SKULLWIN	SKULLWIN/xtypes.cpp	45		MISSING
add32	SKULLWIN	SKULLWIN/xtypes.cpp	46		MISSING
sub32	SKULLWIN	SKULLWIN/xtypes.cpp	47		MISSING
getbyte3	SKULLWIN	SKULLWIN/xtypes.cpp	49		MISSING
or32	SKULLWIN	SKULLWIN/xtypes.cpp	52		MISSING
getlong	SKULLWIN	SKULLWIN/xtypes.cpp	54		MISSING
<UNREADABLE_SOURCE>	SKULLWIN/c_music_wav	SKULLWIN/c_music_wav.cpp	0	local source file did not become readable within 3s; no symbol claim	UNCERTAIN
<UNREADABLE_SOURCE>	SKULLWIN/c_rect	SKULLWIN/c_rect.cpp	0	local source file did not become readable within 3s; no symbol claim	UNCERTAIN
CDialog	SKWIN	SKWIN/AboutDlg.cpp	11	src/dm2/dm2_v1_shop.c:108	UNCERTAIN
CAboutDlg	SKWIN	SKWIN/AboutDlg.cpp	16	host-platform/UI variant outside Firestaff DM2 core	NONAPPLICABLE
DoDataExchange	SKWIN	SKWIN/AboutDlg.cpp	20	host-platform/UI variant outside Firestaff DM2 core	NONAPPLICABLE
BEGIN_MESSAGE_MAP	SKWIN	SKWIN/AboutDlg.cpp	26	host-platform/UI variant outside Firestaff DM2 core	NONAPPLICABLE
DBType	SKWIN	SKWIN/DME.cpp	20		MISSING
VcppException	SKWIN	SKWIN/SBlast.cpp	160	host-platform/UI variant outside Firestaff DM2 core	NONAPPLICABLE
StartWrite	SKWIN	SKWIN/SkGlobal.cpp	72		MISSING
Write	SKWIN	SKWIN/SkGlobal.cpp	83	include/dm2_v2_hud_widget_bitmap_blit.h:116	UNCERTAIN
StartRead	SKWIN	SKWIN/SkGlobal.cpp	97		MISSING
Read	SKWIN	SKWIN/SkGlobal.cpp	114	src/dm2/dm2_v22_finished_art_material_gate_pc34.c:15	UNCERTAIN
lodsb	SKWIN	SKWIN/SkGlobal.cpp	1289		MISSING
stosb	SKWIN	SKWIN/SkGlobal.cpp	1298		MISSING
lodsw	SKWIN	SKWIN/SkGlobal.cpp	1304		MISSING
stosw	SKWIN	SKWIN/SkGlobal.cpp	1317		MISSING
movsb	SKWIN	SKWIN/SkGlobal.cpp	1324		MISSING
movsw	SKWIN	SKWIN/SkGlobal.cpp	1333		MISSING
RCJ	SKWIN	SKWIN/SkGlobal.cpp	1342		MISSING
UtilConvertU16ToTile	SKWIN	SKWIN/SkGlobal.cpp	1358		MISSING
CheckSafePointer	SKWIN	SKWIN/SkGlobal.cpp	1389		MISSING
EXTENDED_LOAD_SPELLS_DEFINITION	SKWIN	SKWIN/SkWinCore.cpp	189		MISSING
EXTENDED_LOAD_AI_DEFINITION	SKWIN	SKWIN/SkWinCore.cpp	233	src/dm2/dm2_v1_creature.c:24	UNCERTAIN
getXActrName	SKWIN	SKWIN/SkWinCore.cpp	451		MISSING
getSpellTypeName	SKWIN	SKWIN/SkWinCore.cpp	461		MISSING
getSkillName	SKWIN	SKWIN/SkWinCore.cpp	474		MISSING
getStatBonusName	SKWIN	SKWIN/SkWinCore.cpp	503		MISSING
getUIEventName	SKWIN	SKWIN/SkWinCore.cpp	558		MISSING
getAIName	SKWIN	SKWIN/SkWinCore.cpp	741	src/dm2/dm2_v1_creature.c:23	UNCERTAIN
getRecordNameOf	SKWIN	SKWIN/SkWinCore.cpp	824		MISSING
printDistMap	SKWIN	SKWIN/SkWinCore.cpp	864		MISSING
IS_NEGATIVE	SKWIN	SKWIN/SkWinCore.cpp	906		MISSING
ANIM_FILE_OPEN	SKWIN	SKWIN/SkWinCore.cpp	915	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_GET_FILE_SIZE	SKWIN	SKWIN/SkWinCore.cpp	924	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_farmalloc	SKWIN	SKWIN/SkWinCore.cpp	934	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_READ_HUGE_FILE	SKWIN	SKWIN/SkWinCore.cpp	939	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_FILE_CLOSE	SKWIN	SKWIN/SkWinCore.cpp	970	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
_069a_03fc	SKWIN	SKWIN/SkWinCore.cpp	979		MISSING
ANIM_STRCPY	SKWIN	SKWIN/SkWinCore.cpp	984	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
_0759_0126	SKWIN	SKWIN/SkWinCore.cpp	990		MISSING
_0759_06c2	SKWIN	SKWIN/SkWinCore.cpp	1001		MISSING
_0759_06db	SKWIN	SKWIN/SkWinCore.cpp	1013		MISSING
_0759_072c	SKWIN	SKWIN/SkWinCore.cpp	1027		MISSING
_0759_071b	SKWIN	SKWIN/SkWinCore.cpp	1035		MISSING
_01b0_1ed2	SKWIN	SKWIN/SkWinCore.cpp	1043		MISSING
ANIM_farfree	SKWIN	SKWIN/SkWinCore.cpp	1054	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_farcoreleft	SKWIN	SKWIN/SkWinCore.cpp	1060	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
_0759_07f2	SKWIN	SKWIN/SkWinCore.cpp	1071		MISSING
_0759_0855	SKWIN	SKWIN/SkWinCore.cpp	1074		MISSING
_0759_0869	SKWIN	SKWIN/SkWinCore.cpp	1077		MISSING
_0759_06b5	SKWIN	SKWIN/SkWinCore.cpp	1082		MISSING
_0759_065f	SKWIN	SKWIN/SkWinCore.cpp	1092		MISSING
_0759_0792	SKWIN	SKWIN/SkWinCore.cpp	1103		MISSING
_0759_0739	SKWIN	SKWIN/SkWinCore.cpp	1106		MISSING
ANIM_DECODE_IMG1	SKWIN	SKWIN/SkWinCore.cpp	1110	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
_0759_06a1	SKWIN	SKWIN/SkWinCore.cpp	1254		MISSING
_00eb_04bc	SKWIN	SKWIN/SkWinCore.cpp	1265		MISSING
_0759_0688	SKWIN	SKWIN/SkWinCore.cpp	1297		MISSING
ANIM_TOUPPER	SKWIN	SKWIN/SkWinCore.cpp	1308	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_FILL_SEQ_4BPP	SKWIN	SKWIN/SkWinCore.cpp	1323	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_SETPIXEL_SEQ_4BPP	SKWIN	SKWIN/SkWinCore.cpp	1370	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_BLIT_TO_MEMORY_ROW_4TO4BPP	SKWIN	SKWIN/SkWinCore.cpp	1399	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
IBMIO_LOAD_4TO8BPP_PAL	SKWIN	SKWIN/SkWinCore.cpp	1412		MISSING
IBMIO_BLIT_ROW_4TO8BPP	SKWIN	SKWIN/SkWinCore.cpp	1427		MISSING
_00eb_070c	SKWIN	SKWIN/SkWinCore.cpp	1499		MISSING
_0759_0310	SKWIN	SKWIN/SkWinCore.cpp	1514		MISSING
_0759_02c6	SKWIN	SKWIN/SkWinCore.cpp	1524		MISSING
_0759_08e7	SKWIN	SKWIN/SkWinCore.cpp	1565		MISSING
ANIM_BOOTSTRAP_SWOOSH	SKWIN	SKWIN/SkWinCore.cpp	2034	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
ANIM_BOOTSTRAP_TITLE	SKWIN	SKWIN/SkWinCore.cpp	2045	src/dm2/dm2_v1_anim_bootstrap.c	VERIFIED_SOURCE_MAPPING
QUERY_CREATURES_ITEM_MASK	SKWIN	SKWIN/SkWinCore.cpp	2057		MISSING
ZERO_MEMORY	SKWIN	SKWIN/SkWinCore.cpp	2166		MISSING
PROCESS_TIMER_0E	SKWIN	SKWIN/SkWinCore.cpp	2173		MISSING
ADD_ITEM_CHARGE	SKWIN	SKWIN/SkWinCore.cpp	2197		MISSING
IS_CONTAINER_MONEYBOX	SKWIN	SKWIN/SkWinCore.cpp	2257		MISSING
QUERY_GDAT_DBSPEC_WORD_VALUE	SKWIN	SKWIN/SkWinCore.cpp	2275		MISSING
QUERY_ITEM_VALUE	SKWIN	SKWIN/SkWinCore.cpp	2287	src/dm2/dm2_v1_asset_loader.c:839	UNCERTAIN
QUERY_ITEM_WEIGHT	SKWIN	SKWIN/SkWinCore.cpp	2367		MISSING
IS_CONTAINER_CHEST	SKWIN	SKWIN/SkWinCore.cpp	2374		MISSING
CALC_PLAYER_WEIGHT	SKWIN	SKWIN/SkWinCore.cpp	2392		MISSING
PROCEED_GLOBAL_EFFECT_TIMERS	SKWIN	SKWIN/SkWinCore.cpp	2426		MISSING
_2066_1f37	SKWIN	SKWIN/SkWinCore.cpp	2512		MISSING
APPEND_RECORD_TO	SKWIN	SKWIN/SkWinCore.cpp	2544		MISSING
_2066_1ec9	SKWIN	SKWIN/SkWinCore.cpp	2664		MISSING
GET_ADDRESS_OF_RECORDX4	SKWIN	SKWIN/SkWinCore.cpp	2692		MISSING
GET_ADDRESS_OF_RECORD0	SKWIN	SKWIN/SkWinCore.cpp	2693		MISSING
GET_ADDRESS_OF_RECORD1	SKWIN	SKWIN/SkWinCore.cpp	2694		MISSING
GET_ADDRESS_OF_RECORD2	SKWIN	SKWIN/SkWinCore.cpp	2695		MISSING
GET_ADDRESS_OF_RECORD3	SKWIN	SKWIN/SkWinCore.cpp	2696		MISSING
GET_ADDRESS_OF_RECORD4	SKWIN	SKWIN/SkWinCore.cpp	2697		MISSING
GET_ADDRESS_OF_RECORD5	SKWIN	SKWIN/SkWinCore.cpp	2698		MISSING
GET_ADDRESS_OF_RECORD6	SKWIN	SKWIN/SkWinCore.cpp	2699		MISSING
GET_ADDRESS_OF_RECORD7	SKWIN	SKWIN/SkWinCore.cpp	2700		MISSING
GET_ADDRESS_OF_RECORD8	SKWIN	SKWIN/SkWinCore.cpp	2701		MISSING
GET_ADDRESS_OF_RECORD9	SKWIN	SKWIN/SkWinCore.cpp	2702		MISSING
GET_ADDRESS_OF_RECORDA	SKWIN	SKWIN/SkWinCore.cpp	2703		MISSING
GET_ADDRESS_OF_RECORDB	SKWIN	SKWIN/SkWinCore.cpp	2704		MISSING
GET_ADDRESS_OF_RECORDC	SKWIN	SKWIN/SkWinCore.cpp	2705		MISSING
GET_ADDRESS_OF_RECORDD	SKWIN	SKWIN/SkWinCore.cpp	2706		MISSING
GET_ADDRESS_OF_RECORDE	SKWIN	SKWIN/SkWinCore.cpp	2707		MISSING
GET_ADDRESS_OF_RECORDF	SKWIN	SKWIN/SkWinCore.cpp	2708		MISSING
GET_ADDRESS_OF_GENERIC_CONTAINER_RECORD	SKWIN	SKWIN/SkWinCore.cpp	2709		MISSING
GET_ADDRESS_OF_ACTU	SKWIN	SKWIN/SkWinCore.cpp	2711		MISSING
GET_NEXT_RECORD_LINK	SKWIN	SKWIN/SkWinCore.cpp	2718	src/dm2/dm2_v1_object_model.c:476	UNCERTAIN
GET_ADDRESS_OF_DETACHED_RECORD	SKWIN	SKWIN/SkWinCore.cpp	2734		MISSING
GET_ADDRESS_OF_RECORD	SKWIN	SKWIN/SkWinCore.cpp	2744	src/dm2/dm2_v1_runtime.c:329	UNCERTAIN
CHANGE_CURRENT_MAP_TO	SKWIN	SKWIN/SkWinCore.cpp	2774	include/dm2_v1_dungeon_loader.h:408	UNCERTAIN
GET_TILE_RECORD_LINK	SKWIN	SKWIN/SkWinCore.cpp	2822	src/dm2/dm2_v1_object_model.c:353	UNCERTAIN
GET_ADDRESS_OF_TILE_RECORD	SKWIN	SKWIN/SkWinCore.cpp	2839		MISSING
IS_TILE_PASSAGE	SKWIN	SKWIN/SkWinCore.cpp	2846		MISSING
GET_TILE_VALUE	SKWIN	SKWIN/SkWinCore.cpp	2874		MISSING
QUERY_CREATURE_AI_SPEC_FROM_TYPE	SKWIN	SKWIN/SkWinCore.cpp	2995	src/dm2/dm2_v1_creature.c:1022	UNCERTAIN
QUERY_GDAT_CREATURE_WORD_VALUE	SKWIN	SKWIN/SkWinCore.cpp	3008		MISSING
SET_TILE_ATTRIBUTE_02	SKWIN	SKWIN/SkWinCore.cpp	3050		MISSING
_1c9a_02c3	SKWIN	SKWIN/SkWinCore.cpp	3058		MISSING
_4937_01a9	SKWIN	SKWIN/SkWinCore.cpp	3070		MISSING
GRAPHICS_DATA_OPEN	SKWIN	SKWIN/SkWinCore.cpp	3131		MISSING
ORIGINAL__GRAPHICS_DATA_OPEN	SKWIN	SKWIN/SkWinCore.cpp	3179		MISSING
LOCATE_OTHER_LEVEL	SKWIN	SKWIN/SkWinCore.cpp	3207		MISSING
ALLOC_TEMP_RECT	SKWIN	SKWIN/SkWinCore.cpp	3302	include/dm2_v1_skproject_core.h:36	VERIFIED_SOURCE_MAPPING	DM2 v1 skproject temp-rect ring keeps the original four-slot ringbuffer, writes x/y/w/h, advances modulo four, and is covered by focused core helper test.
ALLOC_TEMP_ORIGIN_RECT	SKWIN	SKWIN/SkWinCore.cpp	3324	include/dm2_v1_skproject_core.h:43	VERIFIED_SOURCE_MAPPING	DM2 v1 skproject temp-origin helper delegates to ALLOC_TEMP_RECT with x/y zero and is covered by focused core helper test.
FIND_ICI_FROM_CACHE_HASH	SKWIN	SKWIN/SkWinCore.cpp	3332		MISSING
RECYCLE_MEMENTI	SKWIN	SKWIN/SkWinCore.cpp	3374		MISSING
TEST_MEMENT	SKWIN	SKWIN/SkWinCore.cpp	3495		MISSING
_3e74_48c9	SKWIN	SKWIN/SkWinCore.cpp	3519		MISSING
FREE_CACHE_INDEX	SKWIN	SKWIN/SkWinCore.cpp	3666		MISSING
